Database Name	ODA
Database Location	http://localhost/ODA/OdaService.asmx
Evaluation Signature	7848ba81-a5d5-4e14-bbd4-0e4443f9d316
Plate Name	251126_Scratch_48h_#2
Measurement	Measurement 1
Evaluation	Evaluation2

[Data]
Row	Column	Plane	Timepoint	Open Area - Wound Area [µm²] - Sum per Well	Number of Analyzed Fields	Global Image Binning	Height [µm]	Time [s]	Temperature	Target Temperature	CO2	Target CO2	Compound	Concentration	Cell Type	Cell Count	
5	5	1	18	1575648.38768	8	4	0	122399.74690469999	Off	37	Off	5					
5	6	1	18	2340227.35407	8	4	0	122399.6381443	Off	37	Off	5					
5	7	1	18	2673282.84076	8	4	0	122398.7788778	Off	37	Off	5					
5	8	1	18	1882069.52399	8	4	0	122398.88790969999	Off	37	Off	5					
5	9	1	18	1753616.74958	8	4	0	122398.32615729999	Off	37	Off	5					
5	10	1	18	1691692.5298	8	4	0	122398.71640019999	Off	37	Off	5					
5	11	1	18	1109168.93528	8	4	0	122398.372911	Off	37	Off	5					
6	2	1	18	1973597.33842	8	4	0	122400.3546601	Off	37	Off	5					
6	3	1	18	1716567.11572	8	4	0	122399.8281555	Off	37	Off	5					
6	4	1	18	1921648.461	8	4	0	122400.07536049999	Off	37	Off	5					
6	5	1	18	1034201.2496	8	4	0	122400.4348714	Off	37	Off	5					
6	6	1	18	2128621.40977	8	4	0	122399.5599085	Off	37	Off	5					
6	7	1	18	2281460.10588	8	4	0	122398.8109036	Off	37	Off	5					
6	8	1	18	1105547.66102	8	4	0	122398.81040769999	Off	37	Off	5					
6	9	1	18	1795157.50869	8	4	0	122398.37287709999	Off	37	Off	5					
6	10	1	18	1288353.94214	8	4	0	122398.45040209999	Off	37	Off	5					
6	11	1	18	1335433.3736	8	4	0	122398.6224042	Off	37	Off	5					
7	2	1	18	2880781.71262	8	4	0	122400.4641616	Off	37	Off	5					
7	3	1	18	2511921.89771	8	4	0	122399.6981503	Off	37	Off	5					
7	4	1	18	1543356.42322	8	4	0	122400.0599136	Off	37	Off	5					
7	5	1	18	1531359.07137	8	4	0	122400.6224059	Off	37	Off	5					
7	6	1	18	2283361.7406	8	4	0	122400.8096507	Off	37	Off	5					
7	7	1	18	2652586.97891	8	4	0	122398.8101735	Off	37	Off	5					
7	8	1	18	2287186.50554	8	4	0	122398.8726527	Off	37	Off	5					
7	9	1	18	1648929.39358	8	4	0	122398.4979094	Off	37	Off	5					
7	10	1	18	1940570.22805	8	4	0	122398.5133988	Off	37	Off	5					
7	11	1	18	1653813.16987	8	4	0	122398.65390749999	Off	37	Off	5					
2	2	1	19	1353002.35755	8	4	0	129600.3540257	Off	37	Off	5					
2	3	1	19	1168914.94497	8	4	0	129600.4194833	Off	37	Off	5					
2	4	1	19	1750412.4879	8	4	0	129600.8565044	Off	37	Off	5					
2	5	1	19	62209.3933333	8	4	0	129600.9189989	Off	37	Off	5					
2	6	1	19	1053438.28391	8	4	0	129600.77825009999	Off	37	Off	5					
2	7	1	19	1928313.49725	8	4	0	129600.7444974	Off	37	Off	5					
2	8	1	19	845344.703368	8	4	0	129600.30975989999	Off	37	Off	5					
2	9	1	19	1250239.56481	8	4	0	129600.2159981	Off	37	Off	5					
2	10	1	19	1516121.63203	8	4	0	129599.5599902	Off	37	Off	5					
2	11	1	19	2072135.55004	8	4	0	129599.935254	Off	37	Off	5					
3	2	1	19	1365865.2613	8	4	0	129600.3540001	Off	37	Off	5					
3	3	1	19	1048447.03014	8	4	0	129600.3072386	Off	37	Off	5					
3	4	1	19	946118.446382	8	4	0	129600.8850063	Off	37	Off	5					
3	5	1	19	64780.2544431	8	4	0	129600.80977339999	Off	37	Off	5					
3	6	1	19	1080721.79821	8	4	0	129600.356254	Off	37	Off	5					
3	7	1	19	1901233.47361	8	4	0	129600.7784771	Off	37	Off	5					
3	8	1	19	1193647.66063	8	4	0	129600.35675569999	Off	37	Off	5					
3	9	1	19	1178757.01526	8	4	0	129600.3412556	Off	37	Off	5					
3	10	1	19	1079533.8139	8	4	0	129599.54448669999	Off	37	Off	5					
3	11	1	19	1459571.28581	8	4	0	129600.4032495	Off	37	Off	5					
4	2	1	19	869125.88515	8	4	0	129600.35624559999	Off	37	Off	5					
4	3	1	19	1634606.22926	8	4	0	129600.2785149	Off	37	Off	5					
4	4	1	19	1544951.38889	8	4	0	129600.8385017	Off	37	Off	5					
4	5	1	19	14821.8597877	8	4	0	129600.57524159999	Off	37	Off	5					
4	6	1	19	1224072.38317	8	4	0	129600.3877489	Off	37	Off	5					
4	7	1	19	1091101.25586	8	4	0	129600.7629872	Off	37	Off	5					
4	8	1	19	1126858.294	8	4	0	129600.3099996	Off	37	Off	5					
4	9	1	19	976510.209156	8	4	0	129599.7472533	Off	37	Off	5					
4	10	1	19	1158419.41166	8	4	0	129599.6067509	Off	37	Off	5					
4	11	1	19	1097812.14916	8	4	0	129600.4665285	Off	37	Off	5					
5	2	1	19	1568530.51303	8	4	0	129600.3567508	Off	37	Off	5					
5	3	1	19	1939895.26954	8	4	0	129600.4972437	Off	37	Off	5					
5	4	1	19	1349985.8232	8	4	0	129600.90324229999	Off	37	Off	5					
5	5	1	19	1499932.65881	8	4	0	129600.66899939999	Off	37	Off	5					
5	6	1	19	2295661.4624	8	4	0	129600.7469911	Off	37	Off	5					
5	7	1	19	2660792.52558	8	4	0	129600.38772669999	Off	37	Off	5					
5	8	1	19	1807391.31097	8	4	0	129600.1842506	Off	37	Off	5					
5	9	1	19	1727038.28748	8	4	0	129599.7162481	Off	37	Off	5					
5	10	1	19	1594858.19436	8	4	0	129599.5597476	Off	37	Off	5					
5	11	1	19	917105.261304	8	4	0	129600.3255119	Off	37	Off	5					
6	2	1	19	1879504.39501	8	4	0	129600.3867533	Off	37	Off	5					
6	3	1	19	1698902.11856	8	4	0	129600.37225429999	Off	37	Off	5					
6	4	1	19	1832850.57434	8	4	0	129600.40348689999	Off	37	Off	5					
6	5	1	19	935405.092058	8	4	0	129600.9814929	Off	37	Off	5					
6	6	1	19	2084931.10123	8	4	0	129600.2159807	Off	37	Off	5					
6	7	1	19	2247720.77813	8	4	0	129600.3415249	Off	37	Off	5					
6	8	1	19	983926.154666	8	4	0	129600.2005061	Off	37	Off	5					
6	9	1	19	1690061.7383	8	4	0	129599.70099659999	Off	37	Off	5					
6	10	1	19	1169996.88485	8	4	0	129599.6220045	Off	37	Off	5					
6	11	1	19	1177097.56311	8	4	0	129600.262743	Off	37	Off	5					
7	2	1	19	2797969.60459	8	4	0	129600.46350659999	Off	37	Off	5					
7	3	1	19	2467999.43783	8	4	0	129600.3697408	Off	37	Off	5					
7	4	1	19	1440847.27731	8	4	0	129600.4505008	Off	37	Off	5					
7	5	1	19	1428146.30628	8	4	0	129601.2472496	Off	37	Off	5					
7	6	1	19	2247548.81418	8	4	0	129601.46574799999	Off	37	Off	5					
7	7	1	19	2634033.50133	8	4	0	129600.3407281	Off	37	Off	5					
7	8	1	19	2237259.63761	8	4	0	129600.26300529999	Off	37	Off	5					
7	9	1	19	1598068.18817	8	4	0	129599.7317524	Off	37	Off	5					
7	10	1	19	1805971.17532	8	4	0	129599.66922099999	Off	37	Off	5					
7	11	1	19	1497030.76709	8	4	0	129600.1847512	Off	37	Off	5					
2	2	1	20	1262668.25957	8	4	0	136800.6353688	Off	37	Off	5					
2	3	1	20	1120368.08777	8	4	0	136801.059584	Off	37	Off	5					
2	4	1	20	1668563.37801	8	4	0	136800.6063548	Off	37	Off	5					
2	5	1	20	11391.1789087	8	4	0	136800.6375941	Off	37	Off	5					
2	6	1	20	983848.770886	8	4	0	136799.122109	Off	37	Off	5					
2	7	1	20	1784813.87687	8	4	0	136799.0888496	Off	37	Off	5					
2	8	1	20	795998.213781	8	4	0	136798.80984919998	Off	37	Off	5					
2	9	1	20	1111448.8907	8	4	0	136798.88785189998	Off	37	Off	5					
2	10	1	20	1441050.76798	8	4	0	136797.9663345	Off	37	Off	5					
2	11	1	20	2028246.04992	8	4	0	136797.8258451	Off	37	Off	5					
3	2	1	20	1309117.15653	8	4	0	136800.6195947	Off	37	Off	5					
3	3	1	20	953872.587667	8	4	0	136801.0100864	Off	37	Off	5					
3	4	1	20	887983.165721	8	4	0	136800.6038212	Off	37	Off	5					
3	5	1	20	29739.7327831	8	4	0	136800.6531206	Off	37	Off	5					
3	6	1	20	977347.100398	8	4	0	136799.1533401	Off	37	Off	5					
3	7	1	20	1796965.99627	8	4	0	136799.1380762	Off	37	Off	5					
3	8	1	20	1104335.31514	8	4	0	136798.9193474	Off	37	Off	5					
3	9	1	20	1062159.72243	8	4	0	136798.9975756	Off	37	Off	5					
3	10	1	20	981544.453905	8	4	0	136798.09133599998	Off	37	Off	5					
3	11	1	20	1400013.00343	8	4	0	136797.8100994	Off	37	Off	5					
4	2	1	20	795241.572384	8	4	0	136800.6685884	Off	37	Off	5					
4	3	1	20	1521764.91578	8	4	0	136801.0280975	Off	37	Off	5					
4	4	1	20	1428219.39096	8	4	0	136800.6818464	Off	37	Off	5					
4	5	1	20	7299.86984035	8	4	0	136800.3720877	Off	37	Off	5					
4	6	1	20	1155389.98	8	4	0	136799.1848494	Off	37	Off	5					
4	7	1	20	958280.597017	8	4	0	136799.1225764	Off	37	Off	5					
4	8	1	20	1036696.15997	8	4	0	136798.9350967	Off	37	Off	5					
4	9	1	20	914223.432044	8	4	0	136798.4193469	Off	37	Off	5					
4	10	1	20	1033860.18776	8	4	0	136798.2006105	Off	37	Off	5					
4	11	1	20	998448.510567	8	4	0	136797.7321323	Off	37	Off	5					
5	2	1	20	1527855.30581	8	4	0	136800.7625979	Off	37	Off	5					
5	3	1	20	1883766.235	8	4	0	136801.0125946	Off	37	Off	5					
5	4	1	20	1231386.58333	8	4	0	136800.7938411	Off	37	Off	5					
5	5	1	20	1398383.64497	8	4	0	136800.3561213	Off	37	Off	5					
5	6	1	20	2281217.92331	8	4	0	136799.6845902	Off	37	Off	5					
5	7	1	20	2645387.42138	8	4	0	136798.9660708	Off	37	Off	5					
5	8	1	20	1690938.75447	8	4	0	136798.9500735	Off	37	Off	5					
5	9	1	20	1653321.63957	8	4	0	136798.37260109998	Off	37	Off	5					
5	10	1	20	1524269.85738	8	4	0	136798.21633549998	Off	37	Off	5					
5	11	1	20	794249.913584	8	4	0	136797.65411479998	Off	37	Off	5					
6	2	1	20	1803629.59948	8	4	0	136800.7288476	Off	37	Off	5					
6	3	1	20	1572803.81728	8	4	0	136800.8745983	Off	37	Off	5					
6	4	1	20	1766665.94761	8	4	0	136800.887589	Off	37	Off	5					
6	5	1	20	844863.204297	8	4	0	136800.3250932	Off	37	Off	5					
6	6	1	20	2033025.2148	8	4	0	136799.3253524	Off	37	Off	5					
6	7	1	20	2234521.11164	8	4	0	136799.028593	Off	37	Off	5					
6	8	1	20	870884.216578	8	4	0	136798.8723508	Off	37	Off	5					
6	9	1	20	1585966.22491	8	4	0	136798.325846	Off	37	Off	5					
6	10	1	20	1011857.39987	8	4	0	136798.23135309998	Off	37	Off	5					
6	11	1	20	982408.572773	8	4	0	136797.685092	Off	37	Off	5					
7	2	1	20	2778182.28563	8	4	0	136800.4633555	Off	37	Off	5					
7	3	1	20	2407178.65343	8	4	0	136800.9343475	Off	37	Off	5					
7	4	1	20	1406702.40124	8	4	0	136800.9188507	Off	37	Off	5					
7	5	1	20	1333675.04218	8	4	0	136800.3590962	Off	37	Off	5					
7	6	1	20	2227116.6304	8	4	0	136800.57507	Off	37	Off	5					
7	7	1	20	2609168.94664	8	4	0	136799.0128486	Off	37	Off	5					
7	8	1	20	2197465.74566	8	4	0	136798.9348473	Off	37	Off	5					
7	9	1	20	1530629.6576	8	4	0	136798.3255981	Off	37	Off	5					
7	10	1	20	1712574.68593	8	4	0	136798.2943397	Off	37	Off	5					
7	11	1	20	1376774.94114	8	4	0	136797.60709839998	Off	37	Off	5					
2	2	1	21	1210811.09626	8	4	0	144000.7284389	Off	37	Off	5					
2	3	1	21	1068285.93829	8	4	0	144000.6691767	Off	37	Off	5					
2	4	1	21	1597694.16657	8	4	0	144000.3876943	Off	37	Off	5					
2	5	1	21	1672.34945106	8	4	0	144000.434197	Off	37	Off	5					
2	6	1	21	908095.783155	8	4	0	143998.6691939	Off	37	Off	5					
2	7	1	21	1705006.83893	8	4	0	143998.6352017	Off	37	Off	5					
2	8	1	21	699232.663925	8	4	0	143999.1534484	Off	37	Off	5					
2	9	1	21	1011556.46295	8	4	0	143999.34144249998	Off	37	Off	5					
2	10	1	21	1381814.91802	8	4	0	143998.45043569998	Off	37	Off	5					
2	11	1	21	1911375.04779	8	4	0	143998.309944	Off	37	Off	5					
3	2	1	21	1234788.60355	8	4	0	144000.6819416	Off	37	Off	5					
3	3	1	21	863463.97197	8	4	0	144000.4631806	Off	37	Off	5					
3	4	1	21	791594.50353	8	4	0	144000.4474498	Off	37	Off	5					
3	5	1	21	17583.3142798	8	4	0	144000.4344679	Off	37	Off	5					
3	6	1	21	878227.077407	8	4	0	143998.6219415	Off	37	Off	5					
3	7	1	21	1731129.59655	8	4	0	143998.7316787	Off	37	Off	5					
3	8	1	21	1055656.61891	8	4	0	143999.17069909998	Off	37	Off	5					
3	9	1	21	894906.147896	8	4	0	143999.4346966	Off	37	Off	5					
3	10	1	21	865412.89678	8	4	0	143998.5911855	Off	37	Off	5					
3	11	1	21	1350600.59433	8	4	0	143998.3414438	Off	37	Off	5					
4	2	1	21	744715.696681	8	4	0	144000.7619486	Off	37	Off	5					
4	3	1	21	1395132.09321	8	4	0	144001.04369659998	Off	37	Off	5					
4	4	1	21	1346824.55251	8	4	0	144000.5409195	Off	37	Off	5					
4	5	1	21	171.963953836	8	4	0	144000.1219374	Off	37	Off	5					
4	6	1	21	1049278.18926	8	4	0	143998.7004567	Off	37	Off	5					
4	7	1	21	861472.056172	8	4	0	143998.8099457	Off	37	Off	5					
4	8	1	21	958287.762181	8	4	0	143999.1066941	Off	37	Off	5					
4	9	1	21	805234.111135	8	4	0	143998.8096916	Off	37	Off	5					
4	10	1	21	910993.375778	8	4	0	143998.6691926	Off	37	Off	5					
4	11	1	21	939007.736891	8	4	0	143998.2474851	Off	37	Off	5					
5	2	1	21	1430099.53019	8	4	0	144000.7624182	Off	37	Off	5					
5	3	1	21	1798089.4941	8	4	0	144000.96569349998	Off	37	Off	5					
5	4	1	21	1117910.43626	8	4	0	144000.5904371	Off	37	Off	5					
5	5	1	21	1265166.036	8	4	0	144000.29319549998	Off	37	Off	5					
5	6	1	21	2223268.93693	8	4	0	143999.106416	Off	37	Off	5					
5	7	1	21	2620454.08111	8	4	0	143998.4349161	Off	37	Off	5					
5	8	1	21	1624966.21661	8	4	0	143998.9809449	Off	37	Off	5					
5	9	1	21	1592582.53804	8	4	0	143998.7632022	Off	37	Off	5					
5	10	1	21	1459036.76452	8	4	0	143998.6846873	Off	37	Off	5					
5	11	1	21	680401.177947	8	4	0	143998.0759661	Off	37	Off	5					
6	2	1	21	1721791.95385	8	4	0	144000.4162018	Off	37	Off	5					
6	3	1	21	1529910.27506	8	4	0	144000.902943	Off	37	Off	5					
6	4	1	21	1728104.46399	8	4	0	144000.6841815	Off	37	Off	5					
6	5	1	21	753033.019915	8	4	0	144000.35893349999	Off	37	Off	5					
6	6	1	21	1973239.08018	8	4	0	143999.1381694	Off	37	Off	5					
6	7	1	21	2200311.74909	8	4	0	143998.4661933	Off	37	Off	5					
6	8	1	21	762499.635574	8	4	0	143998.93469559998	Off	37	Off	5					
6	9	1	21	1479289.81919	8	4	0	143998.7786952	Off	37	Off	5					
6	10	1	21	866352.966395	8	4	0	143998.73119249998	Off	37	Off	5					
6	11	1	21	853492.928714	8	4	0	143998.0286893	Off	37	Off	5					
7	2	1	21	2674376.2449	8	4	0	144000.46320129998	Off	37	Off	5					
7	3	1	21	2327348.68696	8	4	0	144000.8381852	Off	37	Off	5					
7	4	1	21	1310859.7246	8	4	0	144000.7156963	Off	37	Off	5					
7	5	1	21	1268099.45445	8	4	0	144000.3436963	Off	37	Off	5					
7	6	1	21	2191869.75199	8	4	0	144000.40424	Off	37	Off	5					
7	7	1	21	2596294.57863	8	4	0	143998.98144069998	Off	37	Off	5					
7	8	1	21	2163745.04734	8	4	0	143999.01344389998	Off	37	Off	5					
7	9	1	21	1448875.12788	8	4	0	143998.87219979998	Off	37	Off	5					
7	10	1	21	1606603.33241	8	4	0	143998.77843869998	Off	37	Off	5					
7	11	1	21	1228110.67001	8	4	0	143997.934945	Off	37	Off	5					
2	2	1	22	1095967.83575	8	4	0	151200.38456069998	Off	37	Off	5					
2	3	1	22	1010273.89846	8	4	0	151200.32527169999	Off	37	Off	5					
2	4	1	22	1490362.86478	8	4	0	151200.2937889	Off	37	Off	5					
2	5	1	22	2469.1157705	8	4	0	151200.29353999998	Off	37	Off	5					
2	6	1	22	812082.575597	8	4	0	151198.12201639998	Off	37	Off	5					
2	7	1	22	1646185.13548	8	4	0	151197.97904409998	Off	37	Off	5					
2	8	1	22	619192.041612	8	4	0	151197.6692975	Off	37	Off	5					
2	9	1	22	886544.400641	8	4	0	151197.60679679998	Off	37	Off	5					
2	10	1	22	1333987.44336	8	4	0	151196.7475328	Off	37	Off	5					
2	11	1	22	1865515.12737	8	4	0	151196.5940433	Off	37	Off	5					
3	2	1	22	1137504.29577	8	4	0	151200.3535182	Off	37	Off	5					
3	3	1	22	743924.662494	8	4	0	151200.21303319998	Off	37	Off	5					
3	4	1	22	694780.230553	8	4	0	151200.3690422	Off	37	Off	5					
3	5	1	22	1061.87741494	8	4	0	151200.18432559998	Off	37	Off	5					
3	6	1	22	769713.523437	8	4	0	151198.10653619998	Off	37	Off	5					
3	7	1	22	1677377.96368	8	4	0	151197.9350178	Off	37	Off	5					
3	8	1	22	961847.416026	8	4	0	151197.6082932	Off	37	Off	5					
3	9	1	22	771754.162356	8	4	0	151197.5912944	Off	37	Off	5					
3	10	1	22	750283.029687	8	4	0	151196.8882823	Off	37	Off	5					
3	11	1	22	1295911.75791	8	4	0	151196.48204469998	Off	37	Off	5					
4	2	1	22	667343.381719	8	4	0	151200.4807826	Off	37	Off	5					
4	3	1	22	1278940.3487	8	4	0	151200.6015709	Off	37	Off	5					
4	4	1	22	1218452.02794	8	4	0	151200.43176789998	Off	37	Off	5					
4	5	1	22	0	8	4	0	151199.8725348	Off	37	Off	5					
4	6	1	22	967957.868519	8	4	0	151198.16926599998	Off	37	Off	5					
4	7	1	22	794185.427101	8	4	0	151197.9817938	Off	37	Off	5					
4	8	1	22	892298.02793	8	4	0	151197.6070399	Off	37	Off	5					
4	9	1	22	702242.033117	8	4	0	151196.9975389	Off	37	Off	5					
4	10	1	22	785084.234845	8	4	0	151196.9817897	Off	37	Off	5					
4	11	1	22	873222.92635	8	4	0	151196.4663253	Off	37	Off	5					
5	2	1	22	1407598.04683	8	4	0	151200.5747983	Off	37	Off	5					
5	3	1	22	1675140.99924	8	4	0	151200.6685493	Off	37	Off	5					
5	4	1	22	1013859.3469	8	4	0	151200.4655348	Off	37	Off	5					
5	5	1	22	1181137.28299	8	4	0	151199.7800375	Off	37	Off	5					
5	6	1	22	2203282.4264	8	4	0	151198.60653299998	Off	37	Off	5					
5	7	1	22	2610890.01921	8	4	0	151197.6222594	Off	37	Off	5					
5	8	1	22	1537052.51128	8	4	0	151197.4967961	Off	37	Off	5					
5	9	1	22	1496917.55749	8	4	0	151196.9505438	Off	37	Off	5					
5	10	1	22	1383607.64224	8	4	0	151196.8880295	Off	37	Off	5					
5	11	1	22	599383.227163	8	4	0	151196.82580659998	Off	37	Off	5					
6	2	1	22	1627395.20746	8	4	0	151200.5722928	Off	37	Off	5					
6	3	1	22	1445210.86263	8	4	0	151200.55929059998	Off	37	Off	5					
6	4	1	22	1628871.2314	8	4	0	151200.5122773	Off	37	Off	5					
6	5	1	22	674799.45215	8	4	0	151199.82503399998	Off	37	Off	5					
6	6	1	22	1923726.35878	8	4	0	151198.622042	Off	37	Off	5					
6	7	1	22	2174899.77582	8	4	0	151197.6070471	Off	37	Off	5					
6	8	1	22	627837.529391	8	4	0	151197.4817988	Off	37	Off	5					
6	9	1	22	1385525.04032	8	4	0	151197.0290404	Off	37	Off	5					
6	10	1	22	751946.78094	8	4	0	151196.9503044	Off	37	Off	5					
6	11	1	22	755795.90744	8	4	0	151196.82578359998	Off	37	Off	5					
7	2	1	22	2595894.76243	8	4	0	151200.46304909998	Off	37	Off	5					
7	3	1	22	2277321.50672	8	4	0	151200.57503829998	Off	37	Off	5					
7	4	1	22	1209535.69693	8	4	0	151200.543771	Off	37	Off	5					
7	5	1	22	1155229.48031	8	4	0	151199.84077429998	Off	37	Off	5					
7	6	1	22	2125837.02675	8	4	0	151199.8402635	Off	37	Off	5					
7	7	1	22	2562378.98783	8	4	0	151197.62228749998	Off	37	Off	5					
7	8	1	22	2113544.47012	8	4	0	151197.5130474	Off	37	Off	5					
7	9	1	22	1371756.45975	8	4	0	151197.1380438	Off	37	Off	5					
7	10	1	22	1468205.30933	8	4	0	151197.0292836	Off	37	Off	5					
7	11	1	22	1127349.8243	8	4	0	151196.73203709998	Off	37	Off	5					
2	2	1	23	1080879.43184	8	4	0	158400.6501597	Off	37	Off	5					
2	3	1	23	914789.480059	8	4	0	158400.6218706	Off	37	Off	5					
2	4	1	23	1452431.91566	8	4	0	158399.902889	Off	37	Off	5					
2	5	1	23	5479.91799559	8	4	0	158399.88788609998	Off	37	Off	5					
2	6	1	23	750174.119183	8	4	0	158397.6221353	Off	37	Off	5					
2	7	1	23	1575927.82911	8	4	0	158397.4788892	Off	37	Off	5					
2	8	1	23	628384.947977	8	4	0	158397.8253883	Off	37	Off	5					
2	9	1	23	825598.942368	8	4	0	158397.6848935	Off	37	Off	5					
2	10	1	23	1231352.19054	8	4	0	158397.12237549998	Off	37	Off	5					
2	11	1	23	1778990.03096	8	4	0	158397.01590169998	Off	37	Off	5					
3	2	1	23	1068462.20134	8	4	0	158400.6191399	Off	37	Off	5					
3	3	1	23	637850.130603	8	4	0	158400.5566063	Off	37	Off	5					
3	4	1	23	606834.998495	8	4	0	158399.9941372	Off	37	Off	5					
3	5	1	23	7112.14252408	8	4	0	158399.8091626	Off	37	Off	5					
3	6	1	23	666055.085098	8	4	0	158397.6686421	Off	37	Off	5					
3	7	1	23	1610618.69073	8	4	0	158397.46611049998	Off	37	Off	5					
3	8	1	23	883437.585208	8	4	0	158397.762862	Off	37	Off	5					
3	9	1	23	699112.289157	8	4	0	158397.7628893	Off	37	Off	5					
3	10	1	23	664427.159668	8	4	0	158397.2631279	Off	37	Off	5					
3	11	1	23	1225430.8984	8	4	0	158397.012891	Off	37	Off	5					
4	2	1	23	590143.03071	8	4	0	158400.2933581	Off	37	Off	5					
4	3	1	23	1136402.29343	8	4	0	158400.4808876	Off	37	Off	5					
4	4	1	23	1105486.0406	8	4	0	158400.0723864	Off	37	Off	5					
4	5	1	23	1050.41315135	8	4	0	158399.4968798	Off	37	Off	5					
4	6	1	23	857048.283459	8	4	0	158397.74714589998	Off	37	Off	5					
4	7	1	23	707777.839397	8	4	0	158397.4348939	Off	37	Off	5					
4	8	1	23	789528.070018	8	4	0	158397.73189159998	Off	37	Off	5					
4	9	1	23	611592.667885	8	4	0	158397.231889	Off	37	Off	5					
4	10	1	23	688843.175047	8	4	0	158397.2631138	Off	37	Off	5					
4	11	1	23	806648.514656	8	4	0	158396.9661709	Off	37	Off	5					
5	2	1	23	1361126.22134	8	4	0	158400.1528968	Off	37	Off	5					
5	3	1	23	1584326.83522	8	4	0	158400.4183861	Off	37	Off	5					
5	4	1	23	893220.901149	8	4	0	158400.13735479998	Off	37	Off	5					
5	5	1	23	1088081.85544	8	4	0	158399.4491454	Off	37	Off	5					
5	6	1	23	2165261.1962	8	4	0	158398.2626504	Off	37	Off	5					
5	7	1	23	2581674.77648	8	4	0	158397.04410919998	Off	37	Off	5					
5	8	1	23	1391715.74266	8	4	0	158397.1531494	Off	37	Off	5					
5	9	1	23	1379006.17344	8	4	0	158397.2631438	Off	37	Off	5					
5	10	1	23	1307474.90078	8	4	0	158397.2161315	Off	37	Off	5					
5	11	1	23	525540.472352	8	4	0	158396.8411553	Off	37	Off	5					
6	2	1	23	1546196.69452	8	4	0	158400.2601689	Off	37	Off	5					
6	3	1	23	1405085.94007	8	4	0	158400.3273866	Off	37	Off	5					
6	4	1	23	1588985.62534	8	4	0	158400.2466257	Off	37	Off	5					
6	5	1	23	631490.330377	8	4	0	158399.43438209998	Off	37	Off	5					
6	6	1	23	1863834.17972	8	4	0	158398.1846585	Off	37	Off	5					
6	7	1	23	2181934.53456	8	4	0	158397.0601342	Off	37	Off	5					
6	8	1	23	592974.703816	8	4	0	158397.0911193	Off	37	Off	5					
6	9	1	23	1320177.30483	8	4	0	158397.2318915	Off	37	Off	5					
6	10	1	23	681543.305207	8	4	0	158397.23115419998	Off	37	Off	5					
6	11	1	23	640005.412158	8	4	0	158396.7943831	Off	37	Off	5					
7	2	1	23	2595871.83391	8	4	0	158400.46289979998	Off	37	Off	5					
7	3	1	23	2206824.88385	8	4	0	158400.30938	Off	37	Off	5					
7	4	1	23	1121980.24984	8	4	0	158400.2623902	Off	37	Off	5					
7	5	1	23	1082012.9609	8	4	0	158399.4501407	Off	37	Off	5					
7	6	1	23	2117195.83807	8	4	0	158399.4498845	Off	37	Off	5					
7	7	1	23	2556301.4951	8	4	0	158397.05963519998	Off	37	Off	5					
7	8	1	23	2051283.4876	8	4	0	158397.1223937	Off	37	Off	5					
7	9	1	23	1282054.3293	8	4	0	158397.3364185	Off	37	Off	5					
7	10	1	23	1362765.61103	8	4	0	158397.2631125	Off	37	Off	5					
7	11	1	23	1035916.59004	8	4	0	158396.7006438	Off	37	Off	5					
2	2	1	24	1027829.98511	8	4	0	165600.1812585	Off	37	Off	5					
2	3	1	24	884252.980956	8	4	0	165600.168718	Off	37	Off	5					
2	4	1	24	1350474.48743	8	4	0	165599.4342343	Off	37	Off	5					
2	5	1	24	0	8	4	0	165599.371732	Off	37	Off	5					
2	6	1	24	701760.534046	8	4	0	165597.9344808	Off	37	Off	5					
2	7	1	24	1495372.74797	8	4	0	165597.83824709998	Off	37	Off	5					
2	8	1	24	543301.482718	8	4	0	165597.4365224	Off	37	Off	5					
2	9	1	24	801670.158192	8	4	0	165597.325234	Off	37	Off	5					
2	10	1	24	1156054.90729	8	4	0	165596.7784782	Off	37	Off	5					
2	11	1	24	1742100.8968	8	4	0	165596.60673939998	Off	37	Off	5					
3	2	1	24	996313.291474	8	4	0	165600.1034847	Off	37	Off	5					
3	3	1	24	519706.595218	8	4	0	165600.0094756	Off	37	Off	5					
3	4	1	24	528264.667988	8	4	0	165599.4939843	Off	37	Off	5					
3	5	1	24	6730.95575975	8	4	0	165599.2785042	Off	37	Off	5					
3	6	1	24	556049.743829	8	4	0	165597.9202342	Off	37	Off	5					
3	7	1	24	1551769.75966	8	4	0	165597.8097202	Off	37	Off	5					
3	8	1	24	799714.068217	8	4	0	165597.5127398	Off	37	Off	5					
3	9	1	24	587123.630287	8	4	0	165597.3254837	Off	37	Off	5					
3	10	1	24	572469.435354	8	4	0	165596.79400219998	Off	37	Off	5					
3	11	1	24	1167305.64897	8	4	0	165596.5130016	Off	37	Off	5					
4	2	1	24	569953.029496	8	4	0	165600.16823389998	Off	37	Off	5					
4	3	1	24	1045847.50838	8	4	0	165599.9809909	Off	37	Off	5					
4	4	1	24	1028421.82772	8	4	0	165599.5567354	Off	37	Off	5					
4	5	1	24	0	8	4	0	165598.965475	Off	37	Off	5					
4	6	1	24	733178.348412	8	4	0	165597.82524069998	Off	37	Off	5					
4	7	1	24	654875.995066	8	4	0	165597.7939847	Off	37	Off	5					
4	8	1	24	729667.417688	8	4	0	165597.419737	Off	37	Off	5					
