Database Name	ODA
Database Location	http://localhost/ODA/OdaService.asmx
Evaluation Signature	4338fd89-4afd-41e6-b172-9189337d3477
Plate Name	251121_Scratch_48h_Gamme_prot
Measurement	Measurement 1
Evaluation	Evaluation2

[Data]
Row	Column	Plane	Timepoint	wound - Region Area [µm²] - Sum per Well	Number of Analyzed Fields	Global Image Binning	Height [µm]	Time [s]	Temperature	Target Temperature	CO2	Target CO2	Compound	Concentration	Cell Type	Cell Count	
4	6	1	11	1435456.51444	8	4	0	72000.5781535	Off	37	Off	5					
4	7	1	11	2754208.93268	8	4	0	72000.3129051	Off	37	Off	5					
4	8	1	11	2056457.45245	8	4	0	72000.0144461	Off	37	Off	5					
4	9	1	11	1520831.37315	8	4	0	71999.5941565	Off	37	Off	5					
5	1	1	11	3429158.05822	8	4	0	72001.48441759999	Off	37	Off	5					
5	2	1	11	2184890.84834	8	4	0	72001.9224067	Off	37	Off	5					
5	3	1	11	2136758.59382	8	4	0	72000.99992599999	Off	37	Off	5					
5	4	1	11	2213572.18137	8	4	0	72000.7659386	Off	37	Off	5					
5	5	1	11	1551045.85431	8	4	0	72000.390918099991	Off	37	Off	5					
5	6	1	11	1873693.29843	8	4	0	72000.6409211	Off	37	Off	5					
5	7	1	11	1427015.60257	8	4	0	72000.218913199991	Off	37	Off	5					
5	8	1	11	1466385.98712	8	4	0	72000.0163878	Off	37	Off	5					
6	1	1	11	3050375.89942	8	4	0	72002.046663699992	Off	37	Off	5					
6	2	1	11	2108338.03926	8	4	0	72003.9211655	Off	37	Off	5					
6	3	1	11	2213331.46278	8	4	0	72001.094159699991	Off	37	Off	5					
6	4	1	11	2398538.62389	8	4	0	72000.7814084	Off	37	Off	5					
6	5	1	11	2134676.66461	8	4	0	72000.3746724	Off	37	Off	5					
6	6	1	11	1998601.88644	8	4	0	72000.453159	Off	37	Off	5					
6	7	1	11	1798478.77006	8	4	0	72000.17216989999	Off	37	Off	5					
6	8	1	11	1773504.2167	8	4	0	72000.0628877	Off	37	Off	5					
7	1	1	11	2712212.13641	8	4	0	72002.7966574	Off	37	Off	5					
7	2	1	11	2792794.11612	8	4	0	72003.999414199992	Off	37	Off	5					
7	3	1	11	2774440.75675	8	4	0	72000.9529106	Off	37	Off	5					
7	4	1	11	3480363.77328	8	4	0	72000.672169999991	Off	37	Off	5					
7	5	1	11	2948839.93989	8	4	0	72000.312892299989	Off	37	Off	5					
7	6	1	11	3459515.82426	8	4	0	72000.484657	Off	37	Off	5					
7	7	1	11	1549112.94138	8	4	0	72000.1251642	Off	37	Off	5					
7	8	1	11	2796821.8539	8	4	0	72000.0784216	Off	37	Off	5					
8	1	1	11	3688705.70998	8	4	0	72003.7339441	Off	37	Off	5					
8	2	1	11	2687091.43248	8	4	0	72004.110409	Off	37	Off	5					
8	3	1	11	3189737.63258	8	4	0	72000.9219124	Off	37	Off	5					
8	4	1	11	3629918.79229	8	4	0	72000.906158	Off	37	Off	5					
8	5	1	11	3392520.1162	8	4	0	72000.296919899993	Off	37	Off	5					
8	6	1	11	3604917.01481	8	4	0	72000.0644135	Off	37	Off	5					
1	1	1	12	3274350.21576	8	4	0	79200.0492786	Off	37	Off	5					
1	2	1	12	2385625.79114	8	4	0	79196.084015899993	Off	37	Off	5					
1	3	1	12	2674526.78197	8	4	0	79195.975001999992	Off	37	Off	5					
1	4	1	12	2973408.99706	8	4	0	79196.3647704	Off	37	Off	5					
1	5	1	12	2809339.22041	8	4	0	79196.6307776	Off	37	Off	5					
1	6	1	12	2537403.15853	8	4	0	79196.3029923	Off	37	Off	5					
1	7	1	12	3006907.56751	8	4	0	79196.1310115	Off	37	Off	5					
1	8	1	12	2867101.65125	8	4	0	79195.896517699992	Off	37	Off	5					
1	9	1	12	2630051.1574	8	4	0	79195.8497642	Off	37	Off	5					
2	1	1	12	2739158.28962	8	4	0	79199.66149839999	Off	37	Off	5					
2	2	1	12	1903136.90698	8	4	0	79196.021018799991	Off	37	Off	5					
2	3	1	12	2594503.61326	8	4	0	79195.896515699991	Off	37	Off	5					
2	4	1	12	2325374.50205	8	4	0	79196.0685229	Off	37	Off	5					
2	5	1	12	1887076.10556	8	4	0	79196.5867644	Off	37	Off	5					
2	6	1	12	1454393.04325	8	4	0	79196.3650143	Off	37	Off	5					
2	7	1	12	2314404.61218	8	4	0	79196.3027586	Off	37	Off	5					
2	8	1	12	1623863.22676	8	4	0	79195.92801	Off	37	Off	5					
2	9	1	12	2011716.75087	8	4	0	79195.849759299992	Off	37	Off	5					
3	1	1	12	2945448.38694	8	4	0	79199.3022607	Off	37	Off	5					
3	2	1	12	1800920.34429	8	4	0	79196.115257799989	Off	37	Off	5					
3	3	1	12	1809931.52995	8	4	0	79195.974507099992	Off	37	Off	5					
3	4	1	12	2215510.8257	8	4	0	79196.1467561	Off	37	Off	5					
3	5	1	12	1691770.22661	8	4	0	79196.60026739999	Off	37	Off	5					
3	6	1	12	1568327.44284	8	4	0	79196.4592483	Off	37	Off	5					
3	7	1	12	2696662.862	8	4	0	79196.27151749999	Off	37	Off	5					
3	8	1	12	915518.695872	8	4	0	79195.974505199993	Off	37	Off	5					
3	9	1	12	2116304.6782	8	4	0	79195.834256599992	Off	37	Off	5					
4	1	1	12	4555136.44122	8	4	0	79198.7242609	Off	37	Off	5					
4	2	1	12	3395268.32007	8	4	0	79196.240239099992	Off	37	Off	5					
4	3	1	12	2901131.80858	8	4	0	79195.8030117	Off	37	Off	5					
4	4	1	12	2265451.33533	8	4	0	79195.9747317	Off	37	Off	5					
4	5	1	12	812168.749844	8	4	0	79196.5057654	Off	37	Off	5					
4	6	1	12	1105192.04647	8	4	0	79196.5057448	Off	37	Off	5					
4	7	1	12	2615013.40998	8	4	0	79196.287505899993	Off	37	Off	5					
4	8	1	12	1964891.25438	8	4	0	79196.0982599	Off	37	Off	5					
4	9	1	12	1515813.5369	8	4	0	79195.7405017	Off	37	Off	5					
5	1	1	12	3348467.18201	8	4	0	79198.4272589	Off	37	Off	5					
5	2	1	12	2001865.91585	8	4	0	79196.6620103	Off	37	Off	5					
5	3	1	12	2010584.80037	8	4	0	79195.646514	Off	37	Off	5					
5	4	1	12	1891434.8314	8	4	0	79196.068533999991	Off	37	Off	5					
5	5	1	12	1293085.79895	8	4	0	79196.4902625	Off	37	Off	5					
5	6	1	12	1653398.53762	8	4	0	79196.4905134	Off	37	Off	5					
5	7	1	12	1043641.16359	8	4	0	79196.1777557	Off	37	Off	5					
5	8	1	12	1328769.46372	8	4	0	79196.0997627	Off	37	Off	5					
6	1	1	12	2972380.21167	8	4	0	79198.6017613	Off	37	Off	5					
6	2	1	12	1948098.26727	8	4	0	79198.6927535	Off	37	Off	5					
6	3	1	12	2153740.71696	8	4	0	79196.115267	Off	37	Off	5					
6	4	1	12	2071026.65834	8	4	0	79196.1022752	Off	37	Off	5					
6	5	1	12	1749761.91325	8	4	0	79196.536519599991	Off	37	Off	5					
6	6	1	12	1567096.62578	8	4	0	79196.44325109999	Off	37	Off	5					
6	7	1	12	1342394.42229	8	4	0	79196.1310084	Off	37	Off	5					
6	8	1	12	1616304.94971	8	4	0	79196.131234799992	Off	37	Off	5					
7	1	1	12	2685274.58029	8	4	0	79198.58350719999	Off	37	Off	5					
7	2	1	12	2604032.05732	8	4	0	79198.7552604	Off	37	Off	5					
7	3	1	12	2694760.03888	8	4	0	79196.3025068	Off	37	Off	5					
7	4	1	12	3321972.37615	8	4	0	79196.0997587	Off	37	Off	5					
7	5	1	12	2749368.76967	8	4	0	79196.47476099999	Off	37	Off	5					
7	6	1	12	3319483.5179	8	4	0	79196.4902651	Off	37	Off	5					
7	7	1	12	1052713.96175	8	4	0	79196.068267	Off	37	Off	5					
7	8	1	12	2777822.27975	8	4	0	79196.0840102	Off	37	Off	5					
8	1	1	12	3594232.26183	8	4	0	79198.864784199992	Off	37	Off	5					
8	2	1	12	2628519.44211	8	4	0	79198.8350144	Off	37	Off	5					
8	3	1	12	3047120.46711	8	4	0	79196.2402602	Off	37	Off	5					
8	4	1	12	3563159.50428	8	4	0	79196.2867727	Off	37	Off	5					
8	5	1	12	3333442.33023	8	4	0	79196.49000759999	Off	37	Off	5					
8	6	1	12	3575305.76296	8	4	0	79196.5385215	Off	37	Off	5					
1	1	1	13	3441804.38111	8	4	0	86402.4286191	Off	37	Off	5					
1	2	1	13	2456816.88028	8	4	0	86401.3243449	Off	37	Off	5					
1	3	1	13	2767826.72701	8	4	0	86401.3220862	Off	37	Off	5					
1	4	1	13	3008098.2648	8	4	0	86403.1178442	Off	37	Off	5					
1	5	1	13	2782405.96283	8	4	0	86403.07161	Off	37	Off	5					
1	6	1	13	2532358.09816	8	4	0	86404.259072399989	Off	37	Off	5					
1	7	1	13	3008671.40429	8	4	0	86404.0400957	Off	37	Off	5					
1	8	1	13	3009938.04257	8	4	0	86404.586845	Off	37	Off	5					
1	9	1	13	2610249.18796	8	4	0	86404.5086012	Off	37	Off	5					
2	1	1	13	2873790.18912	8	4	0	86401.94684199999	Off	37	Off	5					
2	2	1	13	1912188.2124	8	4	0	86401.2906063	Off	37	Off	5					
2	3	1	13	2569003.20442	8	4	0	86401.212595199991	Off	37	Off	5					
2	4	1	13	2293559.52886	8	4	0	86403.196344	Off	37	Off	5					
2	5	1	13	1977841.3412	8	4	0	86403.3216018	Off	37	Off	5					
2	6	1	13	1326648.8476	8	4	0	86404.3990913	Off	37	Off	5					
2	7	1	13	2284125.65282	8	4	0	86404.1650872	Off	37	Off	5					
2	8	1	13	1637516.8423	8	4	0	86404.52433629999	Off	37	Off	5					
2	9	1	13	1983324.85329	8	4	0	86404.5243392	Off	37	Off	5					
3	1	1	13	2937206.64105	8	4	0	86403.712091	Off	37	Off	5					
3	2	1	13	1786510.18462	8	4	0	86401.2751057	Off	37	Off	5					
3	3	1	13	1643414.44768	8	4	0	86401.290592199992	Off	37	Off	5					
3	4	1	13	2056622.23006	8	4	0	86403.1653451	Off	37	Off	5					
3	5	1	13	1537393.67162	8	4	0	86403.337098399992	Off	37	Off	5					
3	6	1	13	1441041.75878	8	4	0	86404.5400773	Off	37	Off	5					
3	7	1	13	2546291.11921	8	4	0	86404.1493542	Off	37	Off	5					
3	8	1	13	820605.363165	8	4	0	86404.1180987	Off	37	Off	5					
3	9	1	13	2142269.33003	8	4	0	86404.542591299993	Off	37	Off	5					
4	1	1	13	4436235.78793	8	4	0	86403.2120719	Off	37	Off	5					
4	2	1	13	3159888.52784	8	4	0	86401.2280983	Off	37	Off	5					
4	3	1	13	2725918.76736	8	4	0	86401.1975908	Off	37	Off	5					
4	4	1	13	2087972.96026	8	4	0	86403.18109459999	Off	37	Off	5					
4	5	1	13	646896.813111	8	4	0	86403.3055967	Off	37	Off	5					
4	6	1	13	913049.897511	8	4	0	86404.0868224	Off	37	Off	5					
4	7	1	13	2558348.54127	8	4	0	86404.1813364	Off	37	Off	5					
4	8	1	13	1887864.17237	8	4	0	86404.2886149	Off	37	Off	5					
4	9	1	13	1480433.63606	8	4	0	86404.5243352	Off	37	Off	5					
5	1	1	13	3323559.97254	8	4	0	86402.9465986	Off	37	Off	5					
5	2	1	13	2000692.41274	8	4	0	86401.634352	Off	37	Off	5					
5	3	1	13	1925535.19832	8	4	0	86401.165595899991	Off	37	Off	5					
5	4	1	13	1748139.92848	8	4	0	86403.22786259999	Off	37	Off	5					
5	5	1	13	1126946.98874	8	4	0	86403.5245968	Off	37	Off	5					
5	6	1	13	1428173.34434	8	4	0	86404.071343299991	Off	37	Off	5					
5	7	1	13	658107.421573	8	4	0	86404.1493424	Off	37	Off	5					
5	8	1	13	1265844.4789	8	4	0	86404.2283413	Off	37	Off	5					
6	1	1	13	3072844.40035	8	4	0	86402.7590944	Off	37	Off	5					
6	2	1	13	1916850.70217	8	4	0	86403.4150903	Off	37	Off	5					
6	3	1	13	2096392.3794	8	4	0	86401.2438407	Off	37	Off	5					
6	4	1	13	1777910.22654	8	4	0	86403.1963486	Off	37	Off	5					
6	5	1	13	1500738.53541	8	4	0	86403.617823	Off	37	Off	5					
6	6	1	13	1242656.68791	8	4	0	86403.9930823	Off	37	Off	5					
6	7	1	13	958249.110691	8	4	0	86404.1650691	Off	37	Off	5					
6	8	1	13	1556896.17568	8	4	0	86404.1028176	Off	37	Off	5					
7	1	1	13	2773363.2545	8	4	0	86403.2745899	Off	37	Off	5					
7	2	1	13	2582553.65486	8	4	0	86403.3526015	Off	37	Off	5					
7	3	1	13	2751068.12827	8	4	0	86401.1498382	Off	37	Off	5					
7	4	1	13	2881347.03332	7	4	0	86400.9313477	Off	37	Off	5					
7	5	1	13	2774010.90213	8	4	0	86403.6338447	Off	37	Off	5					
7	6	1	13	3248086.09855	8	4	0	86403.9775981	Off	37	Off	5					
7	7	1	13	730860.315826	8	4	0	86404.21184579999	Off	37	Off	5					
7	8	1	13	2822961.31328	8	4	0	86404.1195937	Off	37	Off	5					
8	1	1	13	3653295.71932	8	4	0	86403.524619299991	Off	37	Off	5					
8	2	1	13	2637358.68592	8	4	0	86403.3685992	Off	37	Off	5					
8	3	1	13	3155403.71131	8	4	0	86401.1358471	Off	37	Off	5					
8	4	1	13	3599854.76025	8	4	0	86401.1170923	Off	37	Off	5					
8	5	1	13	3329089.33579	8	4	0	86404.0085957	Off	37	Off	5					
8	6	1	13	3582147.61565	8	4	0	86404.0416016	Off	37	Off	5					
1	1	1	14	3403093.10698	8	4	0	93600.5301854	Off	37	Off	5					
1	2	1	14	2502956.04222	8	4	0	93598.423687199989	Off	37	Off	5					
1	3	1	14	2705910.4677	8	4	0	93598.3589316	Off	37	Off	5					
1	4	1	14	2955342.20742	8	4	0	93597.7799393	Off	37	Off	5					
1	5	1	14	2836378.50879	8	4	0	93598.0624574	Off	37	Off	5					
1	6	1	14	2544874.03181	8	4	0	93597.765174799992	Off	37	Off	5					
1	7	1	14	2942678.69035	8	4	0	93597.92119719999	Off	37	Off	5					
1	8	1	14	2944388.07888	8	4	0	93597.9841933	Off	37	Off	5					
1	9	1	14	2556147.68562	8	4	0	93597.9054448	Off	37	Off	5					
2	1	1	14	2645110.39755	8	4	0	93600.3114378	Off	37	Off	5					
2	2	1	14	1776209.4351	8	4	0	93598.436201199991	Off	37	Off	5					
2	3	1	14	2442125.88225	8	4	0	93598.3591926	Off	37	Off	5					
2	4	1	14	2243452.80878	8	4	0	93597.7491643	Off	37	Off	5					
2	5	1	14	1783178.81132	8	4	0	93598.048697199993	Off	37	Off	5					
2	6	1	14	1135736.08284	8	4	0	93597.858441399992	Off	37	Off	5					
2	7	1	14	2180610.92919	8	4	0	93598.046195599993	Off	37	Off	5					
2	8	1	14	1473196.31713	8	4	0	93597.9994379	Off	37	Off	5					
2	9	1	14	1963977.09689	8	4	0	93597.968185099991	Off	37	Off	5					
3	1	1	14	2817483.53259	8	4	0	93602.107693	Off	37	Off	5					
3	2	1	14	1592748.91659	8	4	0	93598.5641774	Off	37	Off	5					
3	3	1	14	1547152.80431	8	4	0	93598.483443099991	Off	37	Off	5					
3	4	1	14	1735939.22155	8	4	0	93597.8432084	Off	37	Off	5					
3	5	1	14	1317855.45494	8	4	0	93598.0306972	Off	37	Off	5					
3	6	1	14	1176818.72162	8	4	0	93597.890182499992	Off	37	Off	5					
3	7	1	14	2344002.96839	8	4	0	93598.0306977	Off	37	Off	5					
3	8	1	14	776454.995255	8	4	0	93598.061686399989	Off	37	Off	5					
3	9	1	14	1987037.36435	8	4	0	93597.858938299993	Off	37	Off	5					
4	1	1	14	4268811.7124	8	4	0	93601.59218539999	Off	37	Off	5					
4	2	1	14	2767280.81164	8	4	0	93598.6866968	Off	37	Off	5					
4	3	1	14	2373160.00719	8	4	0	93598.3116858	Off	37	Off	5					
4	4	1	14	1887589.06541	8	4	0	93597.7964392	Off	37	Off	5					
4	5	1	14	491020.0655	8	4	0	93597.9054429	Off	37	Off	5					
4	6	1	14	702379.581625	8	4	0	93597.9834248	Off	37	Off	5					
4	7	1	14	2474277.5749	8	4	0	93598.0931913	Off	37	Off	5					
4	8	1	14	1784763.54202	8	4	0	93598.1072128	Off	37	Off	5					
4	9	1	14	1454881.64466	8	4	0	93597.764938	Off	37	Off	5					
5	1	1	14	3362759.84809	8	4	0	93601.279945499991	Off	37	Off	5					
5	2	1	14	1857510.70487	8	4	0	93599.092913899993	Off	37	Off	5					
5	3	1	14	1841153.30378	8	4	0	93598.2334365	Off	37	Off	5					
5	4	1	14	1475172.21553	8	4	0	93597.858960699989	Off	37	Off	5					
5	5	1	14	988732.967416	8	4	0	93597.8897072	Off	37	Off	5					
5	6	1	14	1244330.25522	8	4	0	93598.046192	Off	37	Off	5					
5	7	1	14	361802.901354	8	4	0	93598.0146636	Off	37	Off	5					
5	8	1	14	1264848.64903	8	4	0	93598.093436	Off	37	Off	5					
6	1	1	14	3066074.19011	8	4	0	93601.1704395	Off	37	Off	5					
6	2	1	14	1834947.63593	8	4	0	93600.7954408	Off	37	Off	5					
6	3	1	14	2042697.8061	8	4	0	93598.217938	Off	37	Off	5					
6	4	1	14	1412841.86293	8	4	0	93597.874190399991	Off	37	Off	5					
6	5	1	14	1130702.48526	8	4	0	93597.9207019	Off	37	Off	5					
6	6	1	14	945806.252321	8	4	0	93597.9366804	Off	37	Off	5					
6	7	1	14	610118.451916	8	4	0	93598.0461872	Off	37	Off	5					
6	8	1	14	1527969.82552	8	4	0	93598.1244219	Off	37	Off	5					
7	1	1	14	2706947.85018	8	4	0	93601.2171789	Off	37	Off	5					
7	2	1	14	2487160.31783	8	4	0	93600.7954411	Off	37	Off	5					
7	3	1	14	2712984.44188	8	4	0	93598.108442	Off	37	Off	5					
7	4	1	14	3259988.77295	8	4	0	93597.8431968	Off	37	Off	5					
7	5	1	14	2674915.08398	8	4	0	93598.0306941	Off	37	Off	5					
7	6	1	14	3204197.94196	8	4	0	93597.9539406	Off	37	Off	5					
7	7	1	14	514394.126828	8	4	0	93597.9992004	Off	37	Off	5					
7	8	1	14	2770454.57158	8	4	0	93598.1086945	Off	37	Off	5					
8	1	1	14	3724730.39274	8	4	0	93601.2954678	Off	37	Off	5					
8	2	1	14	2659993.39731	8	4	0	93600.9061928	Off	37	Off	5					
8	3	1	14	3084424.68379	8	4	0	93598.124692	Off	37	Off	5					
8	4	1	14	3522638.5422	8	4	0	93598.0914408	Off	37	Off	5					
8	5	1	14	3276162.76941	8	4	0	93598.0929426	Off	37	Off	5					
8	6	1	14	3654441.9983	8	4	0	93597.874448199989	Off	37	Off	5					
1	1	1	15	3457709.00201	8	4	0	100800.0480602	Off	37	Off	5					
1	2	1	15	2588249.22856	8	4	0	100796.81678519999	Off	37	Off	5					
1	3	1	15	2641667.26205	8	4	0	100796.8170286	Off	37	Off	5					
1	4	1	15	3063899.12573	8	4	0	100799.26927939999	Off	37	Off	5					
1	5	1	15	2860450.36745	8	4	0	100799.25377139999	Off	37	Off	5					
1	6	1	15	2570765.60836	8	4	0	100799.0820112	Off	37	Off	5					
1	7	1	15	2975486.62771	8	4	0	100798.9255361	Off	37	Off	5					
1	8	1	15	3031058.23285	8	4	0	100799.3005376	Off	37	Off	5					
1	9	1	15	2669228.10737	8	4	0	100799.2535068	Off	37	Off	5					
2	1	1	15	2783183.99969	8	4	0	100799.7537792	Off	37	Off	5					
2	2	1	15	1762196.17452	8	4	0	100796.86453929999	Off	37	Off	5					
2	3	1	15	2426997.86536	8	4	0	100796.7542933	Off	37	Off	5					
2	4	1	15	2180186.80597	8	4	0	100799.2240268	Off	37	Off	5					
2	5	1	15	1810680.90984	8	4	0	100799.1912861	Off	37	Off	5					
2	6	1	15	1121821.68883	8	4	0	100799.113032	Off	37	Off	5					
2	7	1	15	2126377.60477	8	4	0	100799.0195286	Off	37	Off	5					
2	8	1	15	1539295.06188	8	4	0	100799.3630244	Off	37	Off	5					
2	9	1	15	2021766.75186	8	4	0	100799.23852829999	Off	37	Off	5					
3	1	1	15	2930003.71049	8	4	0	100799.581786	Off	37	Off	5					
3	2	1	15	1565609.3288	8	4	0	100796.9572662	Off	37	Off	5					
3	3	1	15	1474722.30103	8	4	0	100796.7860296	Off	37	Off	5					
3	4	1	15	1488999.20577	8	4	0	100799.3475303	Off	37	Off	5					
3	5	1	15	1141282.64028	8	4	0	100799.6692912	Off	37	Off	5					
3	6	1	15	1077318.84013	8	4	0	100799.1757673	Off	37	Off	5					
3	7	1	15	2269209.69754	8	4	0	100798.9882891	Off	37	Off	5					
3	8	1	15	724233.390451	8	4	0	100799.3785061	Off	37	Off	5					
3	9	1	15	2033273.96001	8	4	0	100799.1132579	Off	37	Off	5					
4	1	1	15	4201854.69126	8	4	0	100799.37877879999	Off	37	Off	5					
4	2	1	15	2557677.96806	8	4	0	100797.06678699999	Off	37	Off	5					
4	3	1	15	2079354.37516	8	4	0	100796.62928539999	Off	37	Off	5					
4	4	1	15	1738569.93182	8	4	0	100799.1757842	Off	37	Off	5					
4	5	1	15	422601.538654	8	4	0	100799.550536	Off	37	Off	5					
4	6	1	15	609007.994151	8	4	0	100799.19102279999	Off	37	Off	5					
4	7	1	15	2294394.87967	8	4	0	100799.26952419999	Off	37	Off	5					
4	8	1	15	1747235.80094	8	4	0	100799.3773058	Off	37	Off	5					
4	9	1	15	1427742.05687	8	4	0	100799.22252889999	Off	37	Off	5					
5	1	1	15	3415361.15781	8	4	0	100799.411541	Off	37	Off	5					
5	2	1	15	1777223.892	8	4	0	100797.4260326	Off	37	Off	5					
5	3	1	15	1712235.60501	8	4	0	100797.0665327	Off	37	Off	5					
5	4	1	15	1236208.86862	8	4	0	100799.26952829999	Off	37	Off	5					
5	5	1	15	827322.55801	8	4	0	100799.48803559999	Off	37	Off	5					
5	6	1	15	1079002.43739	8	4	0	100799.25378049999	Off	37	Off	5					
5	7	1	15	324338.205617	8	4	0	100799.2067572	Off	37	Off	5					
5	8	1	15	1179993.91441	8	4	0	100799.3795061	Off	37	Off	5					
6	1	1	15	3017916.1443	8	4	0	100799.550533	Off	37	Off	5					
6	2	1	15	1849466.69211	8	4	0	100799.39425689999	Off	37	Off	5					
6	3	1	15	1950956.80048	8	4	0	100797.0202858	Off	37	Off	5					
6	4	1	15	1208925.99596	8	4	0	100799.3185255	Off	37	Off	5					
6	5	1	15	769971.354753	8	4	0	100799.47253249999	Off	37	Off	5					
6	6	1	15	664728.615553	8	4	0	100799.26926789999	Off	37	Off	5					
6	7	1	15	325490.215996	8	4	0	100799.23803519999	Off	37	Off	5					
6	8	1	15	1508218.00578	8	4	0	100799.36323	Off	37	Off	5					
7	1	1	15	2731787.71576	8	4	0	100799.5975438	Off	37	Off	5					
7	2	1	15	2429025.34631	8	4	0	100799.3785427	Off	37	Off	5					
7	3	1	15	2627729.94246	8	4	0	100796.9570419	Off	37	Off	5					
7	4	1	15	2724892.84767	7	4	0	100796.7230131	Off	37	Off	5					
7	5	1	15	2677052.89428	8	4	0	100799.51928139999	Off	37	Off	5					
7	6	1	15	3200624.41722	8	4	0	100799.2537799	Off	37	Off	5					
7	7	1	15	394258.357931	8	4	0	100799.2537823	Off	37	Off	5					
7	8	1	15	2740731.55753	8	4	0	100799.3005094	Off	37	Off	5					
8	1	1	15	3892876.62403	8	4	0	100799.7865601	Off	37	Off	5					
8	2	1	15	2646639.24714	8	4	0	100799.4427892	Off	37	Off	5					
8	3	1	15	3081441.49273	8	4	0	100796.94178699999	Off	37	Off	5					
8	4	1	15	3580280.61375	8	4	0	100796.9570272	Off	37	Off	5					
8	5	1	15	3347356.72424	8	4	0	100799.5347871	Off	37	Off	5					
8	6	1	15	3729561.95866	8	4	0	100799.2240455	Off	37	Off	5					
1	1	1	16	3512064.11858	8	4	0	108000.0531339	Off	37	Off	5					
1	2	1	16	2614530.53996	8	4	0	107998.3993796	Off	37	Off	5					
1	3	1	16	2658147.88814	8	4	0	107998.3058657	Off	37	Off	5					
1	4	1	16	2957203.47792	8	4	0	107998.2268526	Off	37	Off	5					
1	5	1	16	2825918.71306	8	4	0	107998.14939919999	Off	37	Off	5					
1	6	1	16	2478455.76179	8	4	0	107999.11810519999	Off	37	Off	5					
1	7	1	16	2938080.67878	8	4	0	107998.91487929999	Off	37	Off	5					
1	8	1	16	2870422.99461	8	4	0	108000.1176291	Off	37	Off	5					
1	9	1	16	2576668.94512	8	4	0	108000.1018732	Off	37	Off	5					
2	1	1	16	2732478.34885	8	4	0	107999.62062439999	Off	37	Off	5					
2	2	1	16	1729514.32785	8	4	0	107998.4143891	Off	37	Off	5					
2	3	1	16	2394207.12218	8	4	0	107998.1806269	Off	37	Off	5					
2	4	1	16	2040767.75886	8	4	0	107998.2898802	Off	37	Off	5					
2	5	1	16	1644630.93625	8	4	0	107998.1678905	Off	37	Off	5					
2	6	1	16	982905.571632	8	4	0	107999.27537039999	Off	37	Off	5					
2	7	1	16	2045017.5882	8	4	0	107999.46411619999	Off	37	Off	5					
2	8	1	16	1365875.94727	8	4	0	108000.1331193	Off	37	Off	5					
2	9	1	16	1947750.08503	8	4	0	108000.44562679999	Off	37	Off	5					
3	1	1	16	2858501.69317	8	4	0	107999.1496166	Off	37	Off	5					
3	2	1	16	1504985.49905	8	4	0	107998.44612929999	Off	37	Off	5					
3	3	1	16	1335720.2129	8	4	0	107998.5241151	Off	37	Off	5					
3	4	1	16	1211972.23236	8	4	0	107998.3056222	Off	37	Off	5					
3	5	1	16	1012108.46159	8	4	0	107998.05562669999	Off	37	Off	5					
3	6	1	16	891878.12468	8	4	0	107999.27560929999	Off	37	Off	5					
3	7	1	16	2142081.62685	8	4	0	107999.43038589999	Off	37	Off	5					
3	8	1	16	712114.355895	8	4	0	107999.5413674	Off	37	Off	5					
3	9	1	16	2006319.2097	8	4	0	108000.3833696	Off	37	Off	5					
4	1	1	16	4072752.15501	8	4	0	107998.7748727	Off	37	Off	5					
4	2	1	16	2143111.84508	8	4	0	107998.2586282	Off	37	Off	5					
4	3	1	16	1786329.64568	8	4	0	107998.33686869999	Off	37	Off	5					
4	4	1	16	1565904.49564	8	4	0	107998.02491719999	Off	37	Off	5					
4	5	1	16	385787.356241	8	4	0	107998.0398787	Off	37	Off	5					
4	6	1	16	540585.168759	8	4	0	107999.1178544	Off	37	Off	5					
4	7	1	16	2218584.28622	8	4	0	107999.414876	Off	37	Off	5					
4	8	1	16	1668794.49723	8	4	0	107999.5538943	Off	37	Off	5					
4	9	1	16	1450415.45517	8	4	0	108000.28937	Off	37	Off	5					
5	1	1	16	3376333.2241	8	4	0	107998.5243582	Off	37	Off	5					
5	2	1	16	1736884.90171	8	4	0	107998.6493742	Off	37	Off	5					
5	3	1	16	1655130.85174	8	4	0	107998.3836227	Off	37	Off	5					
5	4	1	16	1057164.3899	8	4	0	107998.1493989	Off	37	Off	5					
5	5	1	16	680959.925964	8	4	0	107997.97763149999	Off	37	Off	5					
5	6	1	16	905551.800108	8	4	0	107999.16487509999	Off	37	Off	5					
5	7	1	16	290210.614572	8	4	0	107999.3208755	Off	37	Off	5					
5	8	1	16	1208759.78551	8	4	0	107999.52436689999	Off	37	Off	5					
6	1	1	16	3085543.73865	8	4	0	107998.3991248	Off	37	Off	5					
6	2	1	16	1774908.40845	8	4	0	107998.4613916	Off	37	Off	5					
6	3	1	16	1837670.04851	8	4	0	107998.367852	Off	37	Off	5					
6	4	1	16	858591.615839	8	4	0	107998.16734849999	Off	37	Off	5					
6	5	1	16	439807.186201	8	4	0	107998.00887539999	Off	37	Off	5					
6	6	1	16	372662.461876	8	4	0	107999.10212119999	Off	37	Off	5					
6	7	1	16	257705.008289	8	4	0	107999.2911244	Off	37	Off	5					
6	8	1	16	1487745.46313	8	4	0	107999.54234619999	Off	37	Off	5					
7	1	1	16	2836649.3172	8	4	0	107998.399378	Off	37	Off	5					
7	2	1	16	2387048.60993	8	4	0	107998.50861199999	Off	37	Off	5					
